RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720738192568	 	3.11.3
REQUEST		Get Pikachu	1720738195604	1720738195679	OK	 
REQUEST		Get Pikachu	1720738195617	1720738195676	OK	 
USER	Pokemon API Test	END	1720738195690
REQUEST		Get Pikachu	1720738195632	1720738195682	OK	 
USER	Pokemon API Test	END	1720738195691
USER	Pokemon API Test	START	1720738195691
REQUEST		Get Pikachu	1720738195608	1720738195688	OK	 
USER	Pokemon API Test	END	1720738195693
USER	Pokemon API Test	END	1720738195695
USER	Pokemon API Test	START	1720738195695
USER	Pokemon API Test	START	1720738195697
USER	Pokemon API Test	START	1720738195697
REQUEST		Get Pikachu	1720738195634	1720738195680	OK	 
USER	Pokemon API Test	END	1720738195704
USER	Pokemon API Test	START	1720738195704
REQUEST		Get Pikachu	1720738195639	1720738195702	OK	 
USER	Pokemon API Test	END	1720738195709
REQUEST		Get Pikachu	1720738195641	1720738195707	OK	 
USER	Pokemon API Test	END	1720738195712
USER	Pokemon API Test	START	1720738195713
USER	Pokemon API Test	START	1720738195713
REQUEST		Get Pikachu	1720738195674	1720738195723	OK	 
USER	Pokemon API Test	END	1720738195724
USER	Pokemon API Test	START	1720738195725
REQUEST		Get Pikachu	1720738195698	1720738195743	OK	 
USER	Pokemon API Test	END	1720738195745
USER	Pokemon API Test	START	1720738195745
REQUEST		Get Pikachu	1720738195693	1720738195741	OK	 
REQUEST		Get Pikachu	1720738195705	1720738195745	OK	 
USER	Pokemon API Test	END	1720738195772
USER	Pokemon API Test	END	1720738195773
USER	Pokemon API Test	START	1720738195773
REQUEST		Get Pikachu	1720738195692	1720738195769	OK	 
USER	Pokemon API Test	END	1720738195775
REQUEST		Get Pikachu	1720738195695	1720738195771	OK	 
USER	Pokemon API Test	START	1720738195775
USER	Pokemon API Test	END	1720738195775
USER	Pokemon API Test	START	1720738195775
USER	Pokemon API Test	START	1720738195776
REQUEST		Get Pikachu	1720738195713	1720738195779	OK	 
USER	Pokemon API Test	END	1720738195787
USER	Pokemon API Test	START	1720738195788
REQUEST		Get Pikachu	1720738195697	1720738195794	OK	 
USER	Pokemon API Test	END	1720738195802
REQUEST		Get Pikachu	1720738195746	1720738195805	OK	 
USER	Pokemon API Test	END	1720738195807
REQUEST		Get Pikachu	1720738195713	1720738195801	OK	 
USER	Pokemon API Test	END	1720738195807
USER	Pokemon API Test	START	1720738195808
USER	Pokemon API Test	START	1720738195809
REQUEST		Get Pikachu	1720738195726	1720738195805	OK	 
USER	Pokemon API Test	END	1720738195814
USER	Pokemon API Test	START	1720738195814
USER	Pokemon API Test	START	1720738195814
REQUEST		Get Pikachu	1720738195467	1720738195811	OK	 
USER	Pokemon API Test	END	1720738195818
USER	Pokemon API Test	START	1720738195818
REQUEST		Get Pikachu	1720738195776	1720738195834	OK	 
USER	Pokemon API Test	END	1720738195838
REQUEST		Get Pikachu	1720738195776	1720738195826	OK	 
USER	Pokemon API Test	END	1720738195839
USER	Pokemon API Test	START	1720738195839
USER	Pokemon API Test	START	1720738195839
REQUEST		Get Pikachu	1720738195775	1720738195832	OK	 
USER	Pokemon API Test	END	1720738195840
USER	Pokemon API Test	START	1720738195841
REQUEST		Get Pikachu	1720738195788	1720738195842	OK	 
USER	Pokemon API Test	END	1720738195843
USER	Pokemon API Test	START	1720738195844
REQUEST		Get Pikachu	1720738195774	1720738195826	OK	 
USER	Pokemon API Test	END	1720738195844
USER	Pokemon API Test	START	1720738195844
REQUEST		Get Pikachu	1720738195814	1720738195867	OK	 
USER	Pokemon API Test	END	1720738195873
USER	Pokemon API Test	START	1720738195873
REQUEST		Get Pikachu	1720738195818	1720738195875	OK	 
USER	Pokemon API Test	END	1720738195878
REQUEST		Get Pikachu	1720738195808	1720738195878	OK	 
USER	Pokemon API Test	END	1720738195884
USER	Pokemon API Test	START	1720738195884
REQUEST		Get Pikachu	1720738195820	1720738195879	OK	 
USER	Pokemon API Test	END	1720738195886
REQUEST		Get Pikachu	1720738195810	1720738195863	OK	 
USER	Pokemon API Test	START	1720738195886
USER	Pokemon API Test	START	1720738195887
USER	Pokemon API Test	END	1720738195887
USER	Pokemon API Test	START	1720738195888
REQUEST		Get Pikachu	1720738195845	1720738195898	OK	 
USER	Pokemon API Test	END	1720738195899
REQUEST		Get Pikachu	1720738195841	1720738195885	OK	 
USER	Pokemon API Test	END	1720738195902
USER	Pokemon API Test	START	1720738195902
REQUEST		Get Pikachu	1720738195839	1720738195893	OK	 
REQUEST		Get Pikachu	1720738195840	1720738195890	OK	 
USER	Pokemon API Test	END	1720738195904
USER	Pokemon API Test	START	1720738195904
USER	Pokemon API Test	END	1720738195904
USER	Pokemon API Test	START	1720738195905
USER	Pokemon API Test	START	1720738195905
REQUEST		Get Pikachu	1720738195844	1720738195906	OK	 
USER	Pokemon API Test	END	1720738195912
USER	Pokemon API Test	START	1720738195912
REQUEST		Get Pikachu	1720738195889	1720738195941	OK	 
REQUEST		Get Pikachu	1720738195912	1720738195942	OK	 
USER	Pokemon API Test	END	1720738195944
USER	Pokemon API Test	START	1720738195944
USER	Pokemon API Test	END	1720738195945
USER	Pokemon API Test	START	1720738195945
REQUEST		Get Pikachu	1720738195888	1720738195946	OK	 
USER	Pokemon API Test	END	1720738195953
REQUEST		Get Pikachu	1720738195903	1720738195950	OK	 
USER	Pokemon API Test	END	1720738195954
USER	Pokemon API Test	START	1720738195954
USER	Pokemon API Test	START	1720738195954
REQUEST		Get Pikachu	1720738195887	1720738195952	OK	 
USER	Pokemon API Test	END	1720738195958
REQUEST		Get Pikachu	1720738195904	1720738195956	OK	 
USER	Pokemon API Test	START	1720738195964
REQUEST		Get Pikachu	1720738195905	1720738195960	OK	 
USER	Pokemon API Test	END	1720738195964
USER	Pokemon API Test	START	1720738195965
USER	Pokemon API Test	END	1720738195965
REQUEST		Get Pikachu	1720738195896	1720738195959	OK	 
USER	Pokemon API Test	END	1720738195969
USER	Pokemon API Test	START	1720738195969
USER	Pokemon API Test	START	1720738195970
REQUEST		Get Pikachu	1720738195905	1720738195971	OK	 
USER	Pokemon API Test	END	1720738195989
USER	Pokemon API Test	START	1720738195990
REQUEST		Get Pikachu	1720738195945	1720738195998	OK	 
REQUEST		Get Pikachu	1720738195945	1720738195997	OK	 
REQUEST		Get Pikachu	1720738195955	1720738196000	OK	 
USER	Pokemon API Test	END	1720738196008
USER	Pokemon API Test	END	1720738196008
USER	Pokemon API Test	END	1720738196010
USER	Pokemon API Test	START	1720738196010
USER	Pokemon API Test	START	1720738196010
USER	Pokemon API Test	START	1720738196012
REQUEST		Get Pikachu	1720738195964	1720738196012	OK	 
USER	Pokemon API Test	END	1720738196014
USER	Pokemon API Test	START	1720738196014
REQUEST		Get Pikachu	1720738195954	1720738196020	OK	 
USER	Pokemon API Test	END	1720738196031
REQUEST		Get Pikachu	1720738195965	1720738196026	OK	 
USER	Pokemon API Test	END	1720738196032
USER	Pokemon API Test	START	1720738196033
USER	Pokemon API Test	START	1720738196033
REQUEST		Get Pikachu	1720738195970	1720738196042	OK	 
REQUEST		Get Pikachu	1720738196011	1720738196046	OK	 
USER	Pokemon API Test	END	1720738196048
USER	Pokemon API Test	END	1720738196048
REQUEST		Get Pikachu	1720738195990	1720738196045	OK	 
REQUEST		Get Pikachu	1720738195969	1720738196041	OK	 
USER	Pokemon API Test	END	1720738196052
USER	Pokemon API Test	START	1720738196052
USER	Pokemon API Test	START	1720738196052
USER	Pokemon API Test	END	1720738196053
USER	Pokemon API Test	START	1720738196054
USER	Pokemon API Test	START	1720738196054
REQUEST		Get Pikachu	1720738196014	1720738196065	OK	 
USER	Pokemon API Test	END	1720738196070
USER	Pokemon API Test	START	1720738196070
REQUEST		Get Pikachu	1720738196033	1720738196074	OK	 
USER	Pokemon API Test	END	1720738196075
USER	Pokemon API Test	START	1720738196076
REQUEST		Get Pikachu	1720738196012	1720738196083	OK	 
USER	Pokemon API Test	END	1720738196097
REQUEST		Get Pikachu	1720738196011	1720738196098	OK	 
USER	Pokemon API Test	END	1720738196102
USER	Pokemon API Test	START	1720738196102
REQUEST		Get Pikachu	1720738196034	1720738196085	OK	 
USER	Pokemon API Test	END	1720738196105
USER	Pokemon API Test	START	1720738196106
REQUEST		Get Pikachu	1720738196054	1720738196103	OK	 
USER	Pokemon API Test	START	1720738196116
USER	Pokemon API Test	END	1720738196117
REQUEST		Get Pikachu	1720738196071	1720738196118	OK	 
USER	Pokemon API Test	END	1720738196120
REQUEST		Get Pikachu	1720738196053	1720738196112	OK	 
USER	Pokemon API Test	END	1720738196122
USER	Pokemon API Test	START	1720738196122
REQUEST		Get Pikachu	1720738196053	1720738196120	OK	 
USER	Pokemon API Test	END	1720738196124
USER	Pokemon API Test	START	1720738196124
USER	Pokemon API Test	START	1720738196124
REQUEST		Get Pikachu	1720738196054	1720738196120	OK	 
USER	Pokemon API Test	START	1720738196125
USER	Pokemon API Test	END	1720738196125
USER	Pokemon API Test	START	1720738196125
REQUEST		Get Pikachu	1720738196076	1720738196131	OK	 
USER	Pokemon API Test	END	1720738196135
USER	Pokemon API Test	START	1720738196135
REQUEST		Get Pikachu	1720738195900	1720738196132	OK	 
USER	Pokemon API Test	END	1720738196137
USER	Pokemon API Test	START	1720738196137
REQUEST		Get Pikachu	1720738196122	1720738196158	OK	 
USER	Pokemon API Test	END	1720738196159
USER	Pokemon API Test	START	1720738196163
REQUEST		Get Pikachu	1720738196103	1720738196158	OK	 
USER	Pokemon API Test	END	1720738196169
USER	Pokemon API Test	START	1720738196170
REQUEST		Get Pikachu	1720738196106	1720738196153	OK	 
USER	Pokemon API Test	END	1720738196170
USER	Pokemon API Test	START	1720738196170
REQUEST		Get Pikachu	1720738196135	1720738196176	OK	 
USER	Pokemon API Test	END	1720738196177
REQUEST		Get Pikachu	1720738196126	1720738196175	OK	 
USER	Pokemon API Test	END	1720738196179
USER	Pokemon API Test	START	1720738196179
REQUEST		Get Pikachu	1720738196125	1720738196173	OK	 
USER	Pokemon API Test	END	1720738196183
USER	Pokemon API Test	START	1720738196183
USER	Pokemon API Test	START	1720738196183
REQUEST		Get Pikachu	1720738196118	1720738196182	OK	 
USER	Pokemon API Test	END	1720738196187
USER	Pokemon API Test	START	1720738196187
REQUEST		Get Pikachu	1720738196126	1720738196192	OK	 
USER	Pokemon API Test	END	1720738196196
REQUEST		Get Pikachu	1720738196138	1720738196194	OK	 
USER	Pokemon API Test	END	1720738196199
USER	Pokemon API Test	START	1720738196199
REQUEST		Get Pikachu	1720738196126	1720738196207	OK	 
USER	Pokemon API Test	END	1720738196212
USER	Pokemon API Test	START	1720738196213
USER	Pokemon API Test	START	1720738196213
REQUEST		Get Pikachu	1720738196171	1720738196227	OK	 
USER	Pokemon API Test	END	1720738196232
USER	Pokemon API Test	START	1720738196232
REQUEST		Get Pikachu	1720738196183	1720738196237	OK	 
USER	Pokemon API Test	END	1720738196239
USER	Pokemon API Test	START	1720738196239
REQUEST		Get Pikachu	1720738196170	1720738196233	OK	 
USER	Pokemon API Test	END	1720738196240
USER	Pokemon API Test	START	1720738196240
REQUEST		Get Pikachu	1720738196187	1720738196243	OK	 
REQUEST		Get Pikachu	1720738196184	1720738196242	OK	 
REQUEST		Get Pikachu	1720738196164	1720738196222	OK	 
REQUEST		Get Pikachu	1720738196200	1720738196252	OK	 
USER	Pokemon API Test	END	1720738196256
USER	Pokemon API Test	END	1720738196258
USER	Pokemon API Test	START	1720738196258
REQUEST		Get Pikachu	1720738196186	1720738196257	OK	 
USER	Pokemon API Test	END	1720738196261
USER	Pokemon API Test	START	1720738196262
USER	Pokemon API Test	END	1720738196264
USER	Pokemon API Test	START	1720738196264
USER	Pokemon API Test	END	1720738196265
USER	Pokemon API Test	START	1720738196265
USER	Pokemon API Test	START	1720738196265
REQUEST		Get Pikachu	1720738196213	1720738196283	OK	 
USER	Pokemon API Test	END	1720738196288
USER	Pokemon API Test	START	1720738196289
REQUEST		Get Pikachu	1720738196213	1720738196291	OK	 
USER	Pokemon API Test	END	1720738196293
REQUEST		Get Pikachu	1720738196241	1720738196293	OK	 
REQUEST		Get Pikachu	1720738196240	1720738196293	OK	 
USER	Pokemon API Test	END	1720738196298
USER	Pokemon API Test	START	1720738196300
USER	Pokemon API Test	END	1720738196300
USER	Pokemon API Test	START	1720738196300
USER	Pokemon API Test	START	1720738196300
REQUEST		Get Pikachu	1720738196236	1720738196309	OK	 
USER	Pokemon API Test	END	1720738196315
USER	Pokemon API Test	START	1720738196323
REQUEST		Get Pikachu	1720738196259	1720738196323	OK	 
USER	Pokemon API Test	END	1720738196325
USER	Pokemon API Test	START	1720738196325
REQUEST		Get Pikachu	1720738196265	1720738196316	OK	 
USER	Pokemon API Test	END	1720738196328
USER	Pokemon API Test	START	1720738196328
REQUEST		Get Pikachu	1720738196263	1720738196334	OK	 
USER	Pokemon API Test	END	1720738196340
USER	Pokemon API Test	START	1720738196340
REQUEST		Get Pikachu	1720738196266	1720738196337	OK	 
USER	Pokemon API Test	END	1720738196343
USER	Pokemon API Test	START	1720738196343
REQUEST		Get Pikachu	1720738196266	1720738196338	OK	 
USER	Pokemon API Test	END	1720738196344
USER	Pokemon API Test	START	1720738196344
REQUEST		Get Pikachu	1720738196290	1720738196344	OK	 
USER	Pokemon API Test	END	1720738196346
USER	Pokemon API Test	START	1720738196346
REQUEST		Get Pikachu	1720738196300	1720738196358	OK	 
USER	Pokemon API Test	END	1720738196368
REQUEST		Get Pikachu	1720738196326	1720738196368	OK	 
USER	Pokemon API Test	END	1720738196369
USER	Pokemon API Test	START	1720738196369
REQUEST		Get Pikachu	1720738196327	1720738196369	OK	 
USER	Pokemon API Test	END	1720738196374
USER	Pokemon API Test	START	1720738196374
USER	Pokemon API Test	START	1720738196376
REQUEST		Get Pikachu	1720738196300	1720738196371	OK	 
USER	Pokemon API Test	END	1720738196379
USER	Pokemon API Test	START	1720738196379
REQUEST		Get Pikachu	1720738196346	1720738196380	OK	 
USER	Pokemon API Test	END	1720738196382
USER	Pokemon API Test	START	1720738196382
REQUEST		Get Pikachu	1720738196329	1720738196384	OK	 
USER	Pokemon API Test	END	1720738196388
USER	Pokemon API Test	START	1720738196388
REQUEST		Get Pikachu	1720738196301	1720738196387	OK	 
USER	Pokemon API Test	END	1720738196391
USER	Pokemon API Test	START	1720738196392
REQUEST		Get Pikachu	1720738196341	1720738196392	OK	 
USER	Pokemon API Test	END	1720738196397
USER	Pokemon API Test	START	1720738196398
REQUEST		Get Pikachu	1720738196343	1720738196404	OK	 
USER	Pokemon API Test	END	1720738196418
USER	Pokemon API Test	START	1720738196419
REQUEST		Get Pikachu	1720738196344	1720738196417	OK	 
USER	Pokemon API Test	END	1720738196422
USER	Pokemon API Test	START	1720738196422
REQUEST		Get Pikachu	1720738196383	1720738196431	OK	 
USER	Pokemon API Test	END	1720738196433
USER	Pokemon API Test	START	1720738196433
REQUEST		Get Pikachu	1720738196376	1720738196429	OK	 
USER	Pokemon API Test	END	1720738196437
USER	Pokemon API Test	START	1720738196438
REQUEST		Get Pikachu	1720738196379	1720738196438	OK	 
USER	Pokemon API Test	END	1720738196443
USER	Pokemon API Test	START	1720738196443
REQUEST		Get Pikachu	1720738196379	1720738196442	OK	 
USER	Pokemon API Test	END	1720738196448
USER	Pokemon API Test	START	1720738196448
REQUEST		Get Pikachu	1720738196389	1720738196450	OK	 
REQUEST		Get Pikachu	1720738196398	1720738196451	OK	 
USER	Pokemon API Test	END	1720738196456
USER	Pokemon API Test	END	1720738196456
USER	Pokemon API Test	START	1720738196456
REQUEST		Get Pikachu	1720738196392	1720738196455	OK	 
USER	Pokemon API Test	END	1720738196465
USER	Pokemon API Test	START	1720738196465
REQUEST		Get Pikachu	1720738196374	1720738196460	OK	 
USER	Pokemon API Test	END	1720738196469
USER	Pokemon API Test	START	1720738196477
REQUEST		Get Pikachu	1720738196423	1720738196477	OK	 
REQUEST		Get Pikachu	1720738196419	1720738196485	OK	 
USER	Pokemon API Test	START	1720738196492
USER	Pokemon API Test	END	1720738196492
REQUEST		Get Pikachu	1720738196434	1720738196495	OK	 
REQUEST		Get Pikachu	1720738196438	1720738196496	OK	 
REQUEST		Get Pikachu	1720738196457	1720738196502	OK	 
USER	Pokemon API Test	END	1720738196505
USER	Pokemon API Test	END	1720738196505
USER	Pokemon API Test	END	1720738196505
USER	Pokemon API Test	START	1720738196506
USER	Pokemon API Test	END	1720738196506
USER	Pokemon API Test	START	1720738196506
USER	Pokemon API Test	START	1720738196504
REQUEST		Get Pikachu	1720738196448	1720738196505	OK	 
USER	Pokemon API Test	END	1720738196511
USER	Pokemon API Test	START	1720738196511
REQUEST		Get Pikachu	1720738196443	1720738196508	OK	 
USER	Pokemon API Test	START	1720738196515
USER	Pokemon API Test	END	1720738196516
USER	Pokemon API Test	START	1720738196516
USER	Pokemon API Test	START	1720738196518
REQUEST		Get Pikachu	1720738196465	1720738196519	OK	 
USER	Pokemon API Test	END	1720738196524
USER	Pokemon API Test	START	1720738196524
REQUEST		Get Pikachu	1720738196506	1720738196545	OK	 
USER	Pokemon API Test	END	1720738196549
USER	Pokemon API Test	START	1720738196549
REQUEST		Get Pikachu	1720738196518	1720738196548	OK	 
USER	Pokemon API Test	END	1720738196550
USER	Pokemon API Test	START	1720738196550
REQUEST		Get Pikachu	1720738196485	1720738196562	OK	 
USER	Pokemon API Test	END	1720738196567
REQUEST		Get Pikachu	1720738196511	1720738196561	OK	 
USER	Pokemon API Test	END	1720738196569
REQUEST		Get Pikachu	1720738196519	1720738196565	OK	 
USER	Pokemon API Test	END	1720738196569
USER	Pokemon API Test	START	1720738196570
USER	Pokemon API Test	START	1720738196570
REQUEST		Get Pikachu	1720738196516	1720738196566	OK	 
USER	Pokemon API Test	END	1720738196571
USER	Pokemon API Test	START	1720738196571
USER	Pokemon API Test	START	1720738196572
REQUEST		Get Pikachu	1720738196524	1720738196573	OK	 
USER	Pokemon API Test	END	1720738196577
USER	Pokemon API Test	START	1720738196578
REQUEST		Get Pikachu	1720738196514	1720738196563	OK	 
USER	Pokemon API Test	END	1720738196579
USER	Pokemon API Test	START	1720738196580
REQUEST		Get Pikachu	1720738196515	1720738196582	OK	 
USER	Pokemon API Test	END	1720738196587
USER	Pokemon API Test	START	1720738196587
REQUEST		Get Pikachu	1720738196495	1720738196588	OK	 
USER	Pokemon API Test	END	1720738196607
REQUEST		Get Pikachu	1720738196550	1720738196608	OK	 
USER	Pokemon API Test	END	1720738196614
USER	Pokemon API Test	START	1720738196614
REQUEST		Get Pikachu	1720738196570	1720738196613	OK	 
USER	Pokemon API Test	END	1720738196615
USER	Pokemon API Test	START	1720738196615
USER	Pokemon API Test	START	1720738196616
REQUEST		Get Pikachu	1720738196571	1720738196623	OK	 
USER	Pokemon API Test	END	1720738196627
USER	Pokemon API Test	START	1720738196627
REQUEST		Get Pikachu	1720738196572	1720738196623	OK	 
USER	Pokemon API Test	END	1720738196630
USER	Pokemon API Test	START	1720738196632
REQUEST		Get Pikachu	1720738196578	1720738196628	OK	 
